n,f,c,d,time,sched_len
60,16,8,8,0.8892411809999992,73550
60,16,8,4,0.540860146,38020
70,16,12,12,1.7733116839999994,157020
70,16,12,8,1.2462609659999995,105440
70,16,12,4,0.7258871409999994,52204
70,16,8,8,1.250985891000001,79626
70,16,8,4,0.7120532359999991,39376
80,16,12,12,2.370748020999999,170780
80,16,12,8,1.6552972399999994,116228
80,16,12,4,0.9547743730000029,58380
80,16,8,8,1.6319244170000005,87130
80,16,8,4,0.9384306010000003,43272
90,16,12,12,2.975919099000002,179890
90,16,12,8,2.0724522840000006,120394
90,16,12,4,1.1630797400000006,60046
90,16,8,8,2.0366569059999975,89940
90,16,8,4,1.2005422609999954,44720
100,16,12,12,3.735843568,192196
100,16,12,8,2.6010310889999957,128060
100,16,12,4,1.4743552060000056,66006
100,16,8,8,2.541160137999995,94490
100,16,8,4,1.4718768400000002,48666
200,16,12,12,16.564682563000005,259406
200,16,12,8,12.067681385,174642
200,16,12,4,7.014891986999999,89134
200,16,8,8,12.490739083999998,123598
200,16,8,4,8.501740392000002,63306
300,16,12,12,38.509378082,296894
300,16,12,8,26.809165291,197968
300,16,12,4,17.966552758999995,99398
300,16,8,8,41.85493340000002,137422
300,16,8,4,42.197145455,68710
400,16,12,12,78.76928402199997,319392
400,16,12,8,65.66542166800002,212840
400,16,12,4,58.72902771899999,106452
400,16,8,8,159.64728566500003,145400
400,16,8,4,209.02068258399993,72912
500,16,12,12,160.515927305,337698
500,16,12,8,145.85383236899997,224880
500,16,12,4,166.91183697499991,112796
500,16,8,8,503.2162049259998,152456
500,16,8,4,842.980884524,76534
20,16,12,12,0.12383833100011543,61968
20,16,12,8,0.08789282299994738,40660
20,16,12,4,0.05339897700014262,20596
20,16,8,8,0.08593887400002131,34430
20,16,8,4,0.051555460000145104,17162
30,16,12,12,0.29527331199960827,88002
30,16,12,8,0.20942242000000988,60292
30,16,12,4,0.1230575299996417,30510
30,16,8,8,0.20611118399983752,48446
30,16,8,4,0.11855567800012068,24628
40,16,12,12,0.5463560389998747,111646
40,16,12,8,0.38120096200009357,73958
40,16,12,4,0.21603551499993046,37182
40,16,8,8,0.3754501779999373,58618
40,16,8,4,0.2220239890002631,29274
50,16,12,12,0.8669308029998319,128804
50,16,12,8,0.6207049049999114,87180
50,16,12,4,0.34834383399993385,43672
50,16,8,8,0.6025628840002355,67660
50,16,8,4,0.34511746000043786,33716
60,16,12,12,1.3038493050003126,145976
60,16,12,8,0.895264646999749,95848
60,16,12,4,0.5296880350001629,49552
60,16,8,8,0.8803933569997753,74020
60,16,8,4,0.5289086279999538,37970
70,16,12,12,1.7550983930000257,157370
70,16,12,8,1.2325709329998062,105340
70,16,12,4,0.7162992469998244,53082
70,16,8,8,1.218684759000098,79248
70,16,8,4,0.7259951579999324,39762
80,16,12,12,2.3370009570003276,170322
80,16,12,8,1.6456881140002224,116018
80,16,12,4,0.9430241229997591,58152
80,16,8,8,1.6407168490000004,87030
80,16,8,4,0.9178800049999154,43602
90,16,12,12,2.982310365000103,180466
90,16,12,8,2.086828735999916,120094
90,16,12,4,1.1522612209996623,60502
90,16,8,8,1.9874906729996837,89690
90,16,8,4,1.1876954049998858,44928
100,16,12,12,3.799825285999759,193790
100,16,12,8,2.5311461270002837,128050
100,16,12,4,1.4938505089999126,65666
100,16,8,8,2.517689762000373,94512
100,16,8,4,1.5062845250004102,48578
200,16,12,12,16.81710940100038,259028
200,16,12,8,11.586877073999858,173932
200,16,12,4,6.867729736000001,89392
200,16,8,8,11.998113846000251,123832
200,16,8,4,9.505371164999815,63282
300,16,12,12,38.12465907800015,296660
300,16,12,8,27.292316239999764,198154
300,16,12,4,18.602026896000098,99106
300,16,8,8,40.29434591200015,137444
300,16,8,4,42.12393547800002,68830
400,16,12,12,77.73401569599991,319090
400,16,12,8,62.9328988770003,213054
400,16,12,4,56.26475885699983,106734
400,16,8,8,151.32994242699988,145372
400,16,8,4,215.83761537300006,72930
500,16,12,12,156.37874572700002,337696
500,16,12,8,155.9589044039999,225142
500,16,12,4,187.048162004,112820
500,16,8,8,509.90140517699956,152556
500,16,8,4,880.2477493160004,76512
20,16,12,12,0.12328946300021926,61808
20,16,12,8,0.08679887700054678,41450
20,16,12,4,0.050958636999894225,20332
20,16,8,8,0.08462899000005564,34808
20,16,8,4,0.0531187280002996,17228
30,16,12,12,0.2908604079993893,87934
30,16,12,8,0.20811089699964214,60602
30,16,12,4,0.11862103899966314,29924
30,16,8,8,0.204924800000299,48306
30,16,8,4,0.11994308499924955,24272
40,16,12,12,0.5462131129997942,111094
40,16,12,8,0.37620083300043916,73794
40,16,12,4,0.22261132200037537,37678
40,16,8,8,0.37340248900000006,58676
40,16,8,4,0.21643480100010493,28878
50,16,12,12,0.8553140240001085,128434
50,16,12,8,0.6090976080004111,87020
50,16,12,4,0.3492909229998986,43464
50,16,8,8,0.5951370929997211,67638
50,16,8,4,0.34345784400011325,33684
60,16,12,12,1.28266667600019,145582
60,16,12,8,0.9001066730006642,97088
60,16,12,4,0.5219428330001392,49828
60,16,8,8,0.8721786630003407,73680
60,16,8,4,0.5115873000004285,37820
70,16,12,12,1.7518442699993102,156996
70,16,12,8,1.2349315989995375,104770
70,16,12,4,0.7039554659995702,52652
70,16,8,8,1.2215885039995555,79164
70,16,8,4,0.7311086310000974,39848
80,16,12,12,2.335526869000205,171108
80,16,12,8,1.6585802839999815,116378
80,16,12,4,0.9368576409997331,58420
80,16,8,8,1.6402852369992615,87322
80,16,8,4,0.9322062330002154,43482
90,16,12,12,2.928853047999837,179708
90,16,12,8,2.0668423520000943,120242
90,16,12,4,1.1409464929993192,60748
90,16,8,8,2.0184582259998933,89306
90,16,8,4,1.1873303880001913,44824
100,16,12,12,3.742350086999977,193080
100,16,12,8,2.5911402750007255,127768
100,16,12,4,1.5235670809997828,65500
100,16,8,8,2.5109865229997013,94510
100,16,8,4,1.485198787000627,48390
200,16,12,12,16.849614957000085,259252
200,16,12,8,11.333516247999796,174386
200,16,12,4,6.6032355249999455,89368
200,16,8,8,11.991692179999518,123602
200,16,8,4,8.944278484000279,63420
300,16,12,12,37.83205802199973,296940
300,16,12,8,26.947609433999787,198282
300,16,12,4,18.396570095000243,99336
300,16,8,8,39.53809210600048,137378
300,16,8,4,43.44909474999986,68824
400,16,12,12,75.81520897700011,319070
400,16,12,8,63.49328628500007,213026
400,16,12,4,57.89254566800082,106452
400,16,8,8,152.4980582219996,145556
400,16,8,4,209.1586875719995,72968
500,16,12,12,157.32368480900004,337512
500,16,12,8,145.89851205299965,225186
500,16,12,4,183.14243335300034,112924
500,16,8,8,454.0218676049999,152480
500,16,8,4,909.1646445410006,76494
20,16,12,12,0.12339857400002074,62926
20,16,12,8,0.0893093120002959,41198
20,16,12,4,0.05085911599962856,20546
20,16,8,8,0.0880469780004205,34676
20,16,8,4,0.05067734899967036,17420
30,16,12,12,0.2907933540000158,87452
30,16,12,8,0.2065385759997298,60512
30,16,12,4,0.11816856400037068,29728
30,16,8,8,0.2065139239994096,48944
30,16,8,4,0.12154962400018121,24788
40,16,12,12,0.5384696609999082,110422
40,16,12,8,0.3796155429999999,73380
40,16,12,4,0.22027560300011828,37290
40,16,8,8,0.37296555299963075,58972
40,16,8,4,0.21670174100017903,29154
50,16,12,12,0.8557302239996716,128164
50,16,12,8,0.6067775840001559,86606
50,16,12,4,0.34360796500004653,43318
50,16,8,8,0.5943055010002354,67320
50,16,8,4,0.3388034659992627,33854
60,16,12,12,1.2932844490005664,146012
60,16,12,8,0.8930666320002274,96132
60,16,12,4,0.5395252729995264,49430
60,16,8,8,0.8702193560002343,73786
60,16,8,4,0.5256691250006043,37874
70,16,12,12,1.7534606520002853,156664
70,16,12,8,1.2305375890000505,105294
70,16,12,4,0.7219421299996611,51764
70,16,8,8,1.2021126219997313,79248
70,16,8,4,0.6842430500000773,39466
80,16,12,12,2.348906993000128,171128
80,16,12,8,1.6575199129993052,116510
80,16,12,4,0.929267104000246,57948
80,16,8,8,1.6090871759997754,87340
80,16,8,4,0.9042866630006756,43606
90,16,12,12,2.9344055680003294,179696
90,16,12,8,2.0397548020000613,120942
90,16,12,4,1.1772591609997107,60236
90,16,8,8,2.005946786000095,89750
90,16,8,4,1.1839793059998556,44840
100,16,12,12,3.798099610999998,193304
100,16,12,8,2.5793249899998045,127174
100,16,12,4,1.5354524260001199,65664
100,16,8,8,2.629942933000166,94362
100,16,8,4,1.5464292099995873,48420
200,16,12,12,17.233235697000055,258404
200,16,12,8,12.063841535000392,174110
200,16,12,4,7.214795974000481,89440
200,16,8,8,11.938181884999722,123610
200,16,8,4,9.416223169999284,63184
300,16,12,12,37.827637066000534,297344
300,16,12,8,27.1450063100001,198060
300,16,12,4,18.07371577900085,99536
300,16,8,8,37.1416786940008,137512
300,16,8,4,43.641754187001425,68728
400,16,12,12,75.92987800000083,319200
400,16,12,8,64.73954045699975,212956
400,16,12,4,58.78715929400096,106894
400,16,8,8,161.71855988300013,145260
400,16,8,4,202.09802811199916,72928
500,16,12,12,171.15494738799862,337522
500,16,12,8,152.83860043099958,225472
500,16,12,4,180.55964255400067,112846
500,16,8,8,592.9037760470001,152542
500,16,8,4,908.3673660069999,76522
20,16,12,12,0.12221627400140278,61654
20,16,12,8,0.08675126699927205,41492
20,16,12,4,0.05041665499993542,20536
20,16,8,8,0.08450358499976574,34578
20,16,8,4,0.05016396499922848,17424
30,16,12,12,0.29206106300080137,87952
30,16,12,8,0.20771095500094816,60328
30,16,12,4,0.12047679199895356,30088
30,16,8,8,0.20178852400022151,48780
30,16,8,4,0.11716289700052585,24094
40,16,12,12,0.5461201790003543,112878
40,16,12,8,0.3763690960004169,73712
40,16,12,4,0.21892827299961937,37414
40,16,8,8,0.3717221150000114,58730
40,16,8,4,0.2205071600001247,29164
50,16,12,12,0.8536484670003119,128528
50,16,12,8,0.6101327590004075,86712
50,16,12,4,0.34556064900061756,43006
50,16,8,8,0.5992838040001516,67744
50,16,8,4,0.3444046200002049,34042
60,16,12,12,1.2853591989987763,145348
60,16,12,8,0.8913677869986714,95626
60,16,12,4,0.5121714950000751,49114
60,16,8,8,0.8825581509991025,73568
60,16,8,4,0.5219387039996946,38138
70,16,12,12,1.7967109460005304,157232
70,16,12,8,1.2320958090003842,105114
70,16,12,4,0.7113560220004729,52572
70,16,8,8,1.2209074830007012,79608
70,16,8,4,0.7144727369995962,39826
80,16,12,12,2.3715918920006516,170828
80,16,12,8,1.665402988999631,115932
80,16,12,4,0.9233523029997741,58064
80,16,8,8,1.6040611819989863,87192
80,16,8,4,0.9233252169997286,43772
90,16,12,12,2.950369819000116,180524
90,16,12,8,2.072668087999773,120386
90,16,12,4,1.163555819000976,59984
90,16,8,8,2.011143424000693,89628
90,16,8,4,1.1413674739997077,44676
100,16,12,12,3.7260929379990557,193838
100,16,12,8,2.573227822998888,128142
100,16,12,4,1.4901405410000734,65952
100,16,8,8,2.5742210609987524,94436
100,16,8,4,1.4826820870002848,48558
200,16,12,12,16.792366903000584,259474
200,16,12,8,11.821130024000013,174632
200,16,12,4,6.912872902999879,89322
200,16,8,8,12.110060617000272,123204
200,16,8,4,9.419961166000576,63214
300,16,12,12,37.871969015001014,297090
300,16,12,8,27.268801897998856,198016
300,16,12,4,17.674621950000073,99182
300,16,8,8,40.3288468239989,137232
300,16,8,4,41.467671071999575,68864
400,16,12,12,79.25164959699941,319406
400,16,12,8,63.13830392800082,213028
400,16,12,4,58.42212859599931,106478
400,16,8,8,155.84496891900017,145558
400,16,8,4,199.0660912580006,72932
500,16,12,12,168.5827206190006,337758
500,16,12,8,159.36955824100005,225378
500,16,12,4,187.60490966500038,112974
500,16,8,8,536.3084893089999,152466
500,16,8,4,906.3866602550006,76504
20,16,12,12,0.12177437500031374,61288
20,16,12,8,0.08677698999963468,41180
20,16,12,4,0.05082747999949788,20496
20,16,8,8,0.0844096079999872,34554
20,16,8,4,0.053960675999405794,17218
30,16,12,12,0.28963865700097813,88408
30,16,12,8,0.20831368600011047,60370
30,16,12,4,0.11948209000001953,30050
30,16,8,8,0.20158869800070534,48650
30,16,8,4,0.11805654599993431,24224
40,16,12,12,0.5422919590000674,111492
40,16,12,8,0.3811680010003329,73932
40,16,12,4,0.22824137800125754,37152
40,16,8,8,0.3694467869991058,58922
40,16,8,4,0.21347650100142346,29220
50,16,12,12,0.8644808369990642,127726
50,16,12,8,0.6096869929988316,86714
50,16,12,4,0.3429596740006673,43332
50,16,8,8,0.6007573570004752,67920
50,16,8,4,0.3417227290010487,34002
60,16,12,12,1.3045342229997914,145488
60,16,12,8,0.9037103939990629,96476
60,16,12,4,0.523901038999611,49936
60,16,8,8,0.901590629000566,73438
60,16,8,4,0.533922127000551,38068
70,16,12,12,1.7645248170010746,157462
70,16,12,8,1.2335071979996428,105026
70,16,12,4,0.7141505199997482,52894
70,16,8,8,1.2053108170002815,79436
70,16,8,4,0.7182939459999034,39772
80,16,12,12,2.371370647000731,171324
80,16,12,8,1.640172307001194,116090
80,16,12,4,0.9205852260001848,57916
80,16,8,8,1.610220639000545,87042
80,16,8,4,0.9042787730013515,43686
90,16,12,12,2.961415642999782,180574
90,16,12,8,2.1000308389993734,120218
90,16,12,4,1.1580606879997504,59950
90,16,8,8,2.0550379270007397,89538
90,16,8,4,1.1546632689987746,44722
100,16,12,12,3.8260623649985064,193654
100,16,12,8,2.657443955000417,127544
100,16,12,4,1.4694185219996143,65806
100,16,8,8,2.5557953849984187,93888
100,16,8,4,1.4872130839994497,48482
200,16,12,12,16.946624575000897,259612
200,16,12,8,11.737848425000266,174116
200,16,12,4,6.907691873000658,89270
200,16,8,8,12.211487455000679,123398
200,16,8,4,9.046205392000047,63494
300,16,12,12,38.02771306700015,297374
300,16,12,8,26.901943282999127,198330
300,16,12,4,18.563863220999337,99082
300,16,8,8,40.79188250400148,137436
300,16,8,4,41.94429145600043,68896
400,16,12,12,78.05794500699994,318808
400,16,12,8,59.8504912999997,213040
400,16,12,4,57.8847228249997,106528
400,16,8,8,154.62095537900132,145504
400,16,8,4,216.0891995839993,72934
500,16,12,12,166.81695193000087,337632
500,16,12,8,153.0342843489998,225162
500,16,12,4,187.74103171800016,112972
500,16,8,8,509.77300821800054,152510
500,16,8,4,924.1939219259984,76500
20,16,12,12,0.12197494100109907,60920
20,16,12,8,0.09089865400164854,41782
20,16,12,4,0.05080449000161025,20336
20,16,8,8,0.0852234399972076,34312
20,16,8,4,0.05009966599754989,17222
30,16,12,12,0.29092764500092017,88546
30,16,12,8,0.2069848049977736,60126
30,16,12,4,0.11969429499731632,30296
30,16,8,8,0.20435206199908862,49280
30,16,8,4,0.12315707599918824,24478
40,16,12,12,0.54581529799907,111624
40,16,12,8,0.37647514400305226,73980
40,16,12,4,0.21512905399868032,36780
40,16,8,8,0.37435385400021914,58044
40,16,8,4,0.2236558700024034,29466
50,16,12,12,0.8577995359992201,127742
50,16,12,8,0.6115579139986949,87196
50,16,12,4,0.34409530899938545,43544
50,16,8,8,0.6032096130002174,66990
50,16,8,4,0.34653810799864004,34086
60,16,12,12,1.3025674839991552,146480
60,16,12,8,0.891055118998338,97088
60,16,12,4,0.5295440120025887,50102
60,16,8,8,0.8944054329986102,73586
60,16,8,4,0.5285011990017665,38074
70,16,12,12,1.7696217930024432,157230
70,16,12,8,1.237795195000217,105018
70,16,12,4,0.7045952039989061,52568
70,16,8,8,1.1952967539982637,79116
70,16,8,4,0.7143576639973617,39580
80,16,12,12,2.33562373300083,170212
80,16,12,8,1.6935613099994953,115916
80,16,12,4,0.9144773419975536,58234
80,16,8,8,1.6277841270020872,86874
80,16,8,4,0.9495502389981993,43580
90,16,12,12,2.9882621010001458,180902
90,16,12,8,2.0751083040013327,120138
90,16,12,4,1.1685553120005352,59730
90,16,8,8,2.0505971829988994,89404
90,16,8,4,1.1235404540020681,44796
100,16,12,12,3.7045807520007656,193038
100,16,12,8,2.6103512510017026,127558
100,16,12,4,1.4678983520025213,66012
100,16,8,8,2.505858299002284,94264
100,16,8,4,1.5179207220026,48742
200,16,12,12,16.56025521599804,258516
200,16,12,8,11.705215957998007,174350
200,16,12,4,7.435399674999644,89178
200,16,8,8,11.960319679001259,123610
200,16,8,4,8.45544660700034,63230
300,16,12,12,38.1704544810018,297170
300,16,12,8,26.98465809499976,198032
300,16,12,4,18.09864564899908,99356
300,16,8,8,39.094688021003094,137278
300,16,8,4,40.88792551300139,68718
400,16,12,12,78.16368860500006,318650
400,16,12,8,62.713655331001064,212684
400,16,12,4,57.36886761400092,106724
400,16,8,8,151.78755397799978,145442
400,16,8,4,210.01306278800257,72920
500,16,12,12,161.9053269799988,337350
500,16,12,8,141.44302376400083,224978
500,16,12,4,180.48571288999665,113022
500,16,8,8,597.085736347999,152554
500,16,8,4,862.7687512869998,76630
20,16,12,12,0.12725011699876632,62190
20,16,12,8,0.08714421300101094,41050
20,16,12,4,0.050724120999802835,20576
20,16,8,8,0.08785379999972065,34460
20,16,8,4,0.05007855400253902,17134
30,16,12,12,0.2888493850005034,88204
30,16,12,8,0.2071797009994043,59496
30,16,12,4,0.12086122499749763,30278
30,16,8,8,0.20847537099689362,48836
30,16,8,4,0.1177771059992665,24668
40,16,12,12,0.5452877479983727,110962
40,16,12,8,0.3774313150024682,73472
40,16,12,4,0.22097414699965157,37064
40,16,8,8,0.3773172719993454,58774
40,16,8,4,0.21498077199794352,28960
50,16,12,12,0.8614349260024028,127880
50,16,12,8,0.6112065080014872,87080
50,16,12,4,0.3495527189988934,43408
50,16,8,8,0.5985093669987691,67700
50,16,8,4,0.3406152640018263,33890
60,16,12,12,1.3009265319997212,146150
60,16,12,8,0.8938413210016734,96134
60,16,12,4,0.5272672760002024,49686
60,16,8,8,0.8880514679985936,73560
60,16,8,4,0.527402058000007,37882
70,16,12,12,1.7615182990011817,157954
70,16,12,8,1.2574876220023725,104104
70,16,12,4,0.7042109760004678,52238
70,16,8,8,1.2079377680020116,79066
70,16,8,4,0.7149699620022147,39604
80,16,12,12,2.32904100900123,170194
80,16,12,8,1.6744923590013059,115996
80,16,12,4,0.9379897719991277,58428
80,16,8,8,1.6442070749981212,87152
80,16,8,4,0.9811587220028741,43536
90,16,12,12,3.037362347000453,181028
90,16,12,8,2.054728052000428,120568
90,16,12,4,1.1406381050001073,60114
90,16,8,8,2.027897058000235,89496
90,16,8,4,1.1617314069990243,44894
100,16,12,12,3.7199280800014094,192772
100,16,12,8,2.5995764440012863,127250
100,16,12,4,1.5297363739991852,65846
100,16,8,8,2.573567929001001,94586
100,16,8,4,1.4682734909983992,48696
200,16,12,12,16.939320779998525,259698
200,16,12,8,11.632138359997043,173856
200,16,12,4,6.788718346000678,89410
200,16,8,8,12.614475693000713,123352
200,16,8,4,8.880211601997871,63502
300,16,12,12,37.825467875998584,296854
300,16,12,8,26.803698157000326,198190
300,16,12,4,18.332092117001594,99170
300,16,8,8,39.538989198998024,137112
300,16,8,4,41.614461658002256,68752
400,16,12,12,76.67920213000252,318904
400,16,12,8,65.58031952400052,213034
400,16,12,4,57.80585730000166,106682
400,16,8,8,152.95253142699949,145384
400,16,8,4,206.78309467500003,72946
500,16,12,12,158.77703389399903,337794
500,16,12,8,149.67721588800123,225276
500,16,12,4,180.6920012519986,113010
500,16,8,8,554.6197431719993,152514
500,16,8,4,901.2104312279989,76548
20,16,12,12,0.12152373099888791,62442
20,16,12,8,0.08836937700107228,41212
20,16,12,4,0.05124366900054156,20324
20,16,8,8,0.08465824700033409,34398
20,16,8,4,0.05078386600143858,17392
30,16,12,12,0.2919421599981433,88914
30,16,12,8,0.20726271500097937,59586
30,16,12,4,0.1188371529970027,29864
30,16,8,8,0.20500007699956768,48952
30,16,8,4,0.11845443600032013,24506
40,16,12,12,0.5443490329998895,110788
40,16,12,8,0.374046188997454,74076
40,16,12,4,0.2152867939985299,37226
40,16,8,8,0.37640278700200724,58430
40,16,8,4,0.21933557400188874,29104
50,16,12,12,0.8544563780014869,127530
50,16,12,8,0.6076794090004114,87364
50,16,12,4,0.348013233000529,43594
50,16,8,8,0.599130784998124,67400
50,16,8,4,0.336646258001565,33782
60,16,12,12,1.2870704109991493,145474
60,16,12,8,0.8969258399993123,96684
60,16,12,4,0.5368938850006089,50154
60,16,8,8,0.8823208909998357,73678
60,16,8,4,0.5165230419988802,38142
70,16,12,12,1.753644519001682,157724
70,16,12,8,1.2269210790000216,105266
70,16,12,4,0.7242244109984313,52406
70,16,8,8,1.221179183001368,79668
70,16,8,4,0.7123657339980127,39972
80,16,12,12,2.3513865130007616,170596
80,16,12,8,1.6303004500005045,115882
80,16,12,4,0.9574436069997319,58140
80,16,8,8,1.6085781159999897,86978
80,16,8,4,0.88507731700156,43514
90,16,12,12,2.986618119997729,180804
90,16,12,8,2.1003064930009714,120108
90,16,12,4,1.1889887199977238,60312
90,16,8,8,2.0099428050016286,89182
90,16,8,4,1.1524687650016858,44778
100,16,12,12,3.8190510450003785,192782
100,16,12,8,2.568704509998497,127124
100,16,12,4,1.4693423629978497,65756
100,16,8,8,2.55237797099835,94576
100,16,8,4,1.5453479510033503,48394
200,16,12,12,16.272806943001342,259010
200,16,12,8,12.004685555002652,174300
200,16,12,4,6.864120239999465,89126
200,16,8,8,12.662169002000155,123664
200,16,8,4,9.450534286999755,63448
300,16,12,12,38.12110078199839,297376
300,16,12,8,27.02914099300324,197772
300,16,12,4,18.636181207002664,99234
300,16,8,8,40.31345161799982,137146
300,16,8,4,39.803465918001166,68778
400,16,12,12,77.63479860999723,319178
400,16,12,8,62.526761168999656,212860
400,16,12,4,65.76665694500116,106622
400,16,8,8,152.3588382279995,145326
400,16,8,4,212.91397733199847,72902
500,16,12,12,163.25975568599824,337358
500,16,12,8,150.84397749199707,225220
500,16,12,4,178.78352494700084,112786
500,16,8,8,518.0469635440022,152604
500,16,8,4,864.1568967489984,76528
20,16,12,12,0.12252143500154489,60998
20,16,12,8,0.09317153900337871,41072
20,16,12,4,0.05100810800286126,20440
20,16,8,8,0.0846893510024529,34388
20,16,8,4,0.05007258499972522,17156
30,16,12,12,0.28701610599819105,87590
30,16,12,8,0.20707905499875778,60606
30,16,12,4,0.12138601300102891,30282
30,16,8,8,0.20280465099858702,48970
30,16,8,4,0.12297131800005445,24638
40,16,12,12,0.5416938980015402,111930
40,16,12,8,0.3784870059971581,73614
40,16,12,4,0.2217198100006499,37360
40,16,8,8,0.37411984500067774,58390
40,16,8,4,0.21733123699959833,29230
50,16,12,12,0.8534185909993539,127562
50,16,12,8,0.6106051999995543,87150
50,16,12,4,0.3533605960001296,43070
50,16,8,8,0.596576902000379,67500
50,16,8,4,0.341837530999328,33434
60,16,12,12,1.3029063700014376,146150
60,16,12,8,0.8971382839990838,96032
60,16,12,4,0.5143174680015363,49366
60,16,8,8,0.8851000719987496,73478
60,16,8,4,0.5261243940003624,37660
70,16,12,12,1.762806268001441,156684
70,16,12,8,1.2288485649987706,104740
70,16,12,4,0.7074878610001178,52592
70,16,8,8,1.1859453309989476,78864
70,16,8,4,0.6936271150007087,39530
80,16,12,12,2.3241136480028217,170502
80,16,12,8,1.667020988999866,115704
80,16,12,4,0.9135908990028838,57816
80,16,8,8,1.5990013299997372,86398
80,16,8,4,0.9493900199995551,43304
90,16,12,12,2.9481675989991345,180502
90,16,12,8,2.0590778039986617,120000
90,16,12,4,1.1584408119997534,60090
90,16,8,8,2.0379623900007573,90360
90,16,8,4,1.1296382999971684,44786
100,16,12,12,3.785966281997389,193566
100,16,12,8,2.678064132000145,127698
100,16,12,4,1.4818052360024012,65388
100,16,8,8,2.5946577149989025,94686
100,16,8,4,1.5187267260007502,48896
200,16,12,12,16.91566381099983,259196
200,16,12,8,11.992319683999085,173806
200,16,12,4,6.892245522998564,88824
200,16,8,8,12.05933158300104,123378
200,16,8,4,9.408637817999988,63294
300,16,12,12,38.095975993997854,297026
300,16,12,8,27.296703907002666,198150
300,16,12,4,18.733865894999326,99120
300,16,8,8,41.15403501200126,137416
300,16,8,4,43.13463095800034,68808
400,16,12,12,77.18833671399989,319098
400,16,12,8,64.85662104800213,212966
400,16,12,4,60.20929877299932,106682
400,16,8,8,163.03602525799943,145540
400,16,8,4,210.3788083540021,72944
500,16,12,12,159.49648297399835,337728
500,16,12,8,153.6419615140003,225232
500,16,12,4,188.56939588399837,112866
500,16,8,8,545.6059300909983,152520
500,16,8,4,932.3519264299975,76554
40,32,12,12,0.902069711999502,220204
40,32,12,8,0.6301492749989848,147570
40,32,12,4,0.37943979000192485,73752
40,32,8,8,0.622891413000616,117046
40,32,8,4,0.36134868799854303,59174
50,32,12,12,1.4349584939991473,254368
50,32,12,8,1.0392253620011616,173830
50,32,12,4,0.5818595370001276,86902
50,32,8,8,1.0153683899989119,135136
50,32,8,4,0.5826171320004505,67978
60,32,12,12,2.1865143780014478,292500
60,32,12,8,1.5358984239974234,194046
60,32,12,4,0.9178635729986127,99790
60,32,8,8,1.5044695809992845,148780
60,32,8,4,0.9625752370011469,76086
70,32,12,12,3.017231925001397,315134
70,32,12,8,2.1536915130018315,210590
70,32,12,4,1.3136541889980435,105286
70,32,8,8,2.1523627050009964,160536
70,32,8,4,1.2297113179993175,80530
80,32,12,12,4.034073236998665,344328
80,32,12,8,3.0123668369997176,233820
80,32,12,4,1.7805921289982507,117036
80,32,8,8,3.0027964969995082,178762
80,32,8,4,1.7980440789979184,88520
90,32,12,12,5.19335403599689,365636
90,32,12,8,3.8625631909999356,243964
90,32,12,4,2.275369592000061,121726
90,32,8,8,3.6838762869992934,183806
90,32,8,4,2.209518488998583,92414
100,32,12,12,6.588787444998161,390570
100,32,12,8,4.773109844001738,257808
100,32,12,4,3.0854034869989846,132998
100,32,8,8,4.755152238001756,194866
100,32,8,4,2.868314461000409,99652
200,32,12,12,29.696295403002296,541178
200,32,12,8,21.637467363001633,363256
200,32,12,4,12.55712848100302,186502
200,32,8,8,21.220603533998656,263766
200,32,8,4,15.246244563997607,134856
300,32,12,12,67.44106609200026,635312
300,32,12,8,48.578918391001935,423824
300,32,12,4,31.575907466998615,211962
300,32,8,8,60.04659534500024,301306
300,32,8,4,53.4476029030011,150912
400,32,12,12,129.0530753919993,695140
400,32,12,8,102.0931921520023,464098
400,32,12,4,79.76958083199861,231598
400,32,8,8,185.54020812899762,325432
400,32,8,4,226.1576823309988,162938
500,32,12,12,244.51226529599808,747008
500,32,12,8,215.7153063409969,497968
500,32,12,4,223.01639595600136,249404
500,32,8,8,549.1686330159973,345750
40,32,12,12,0.9021319619999999,220584
40,32,12,8,0.632113443,148170
40,32,12,4,0.3718596169999999,74788
40,32,8,8,0.618926753,117402
40,32,8,4,0.3685101419999999,58068
50,32,12,12,1.443677765,255898
50,32,12,8,1.0299763449999997,174466
50,32,12,4,0.6000948949999998,87052
50,32,8,8,1.04036141,135578
50,32,8,4,0.6088788559999996,68348
60,32,12,12,2.2060446309999993,291728
60,32,12,8,1.5510995110000003,193294
60,32,12,4,0.9370351580000005,99130
60,32,8,8,1.5324311010000002,149760
60,32,8,4,0.9348946829999996,76712
70,32,12,12,3.0159981979999984,315330
70,32,12,8,2.2249538530000024,210262
70,32,12,4,1.333001449000001,106174
70,32,8,8,2.1405667879999974,161414
70,32,8,4,1.327534503999999,80448
80,32,12,12,4.161940100999999,344092
80,32,12,8,3.001847859999998,234100
80,32,12,4,1.8685057819999997,116626
80,32,8,8,2.9480512389999944,177004
80,32,8,4,1.817195801000004,88176
90,32,12,12,5.266335230000003,365084
90,32,12,8,3.814693754000004,242532
90,32,12,4,2.2953212840000035,121552
90,32,8,8,3.843546253999996,183578
90,32,8,4,2.3413849569999954,92422
100,32,12,12,6.785028246000003,390660
100,32,12,8,4.851117214999995,259282
100,32,12,4,2.931462084000003,132778
100,32,8,8,4.829565829000003,193852
100,32,8,4,2.966584032,100006
