n,f,c,d,time,sched_len
200,32,12,8,25.788249791999988,363660
200,32,12,4,14.885064881999824,186306
200,32,8,8,25.66489947900027,264324
200,32,8,4,17.919481031000032,135102
300,32,12,12,81.0803200119999,635222
300,32,12,8,57.51186250699993,423362
300,32,12,4,36.814518866999606,212070
300,32,8,8,68.67597295799987,301408
300,32,8,4,64.10262233600042,150968
400,32,12,12,152.12865608599986,694340
400,32,12,8,117.9683276679998,463832
400,32,12,4,97.07638111599954,231646
400,32,8,8,212.30693185400014,325356
400,32,8,4,251.4974645430002,162810
500,32,12,12,294.3166632799994,746184
500,32,12,8,245.79715425099948,498144
500,32,12,4,250.09498931100006,249354
500,32,8,8,624.5300378899992,345930
500,32,8,4,975.9641491129996,173344
40,32,12,12,1.150094425000134,223108
40,32,12,8,0.798482592000255,147766
40,32,12,4,0.4576284700005999,74034
40,32,8,8,0.7786396530000275,115428
40,32,8,4,0.4501731219997964,58558
50,32,12,12,1.7940555330005736,254242
50,32,12,8,1.2873309280003014,174118
50,32,12,4,0.732138280000072,87086
50,32,8,8,1.2602599740002915,136696
50,32,8,4,0.7370744670006388,67284
60,32,12,12,2.7650614479998694,291312
60,32,12,8,1.9430699320000713,193038
60,32,12,4,1.1350303299996085,98364
60,32,8,8,1.8778528090006148,148888
60,32,8,4,1.1199660629999926,76980
70,32,12,12,3.815826009000375,315710
70,32,12,8,2.739882478999789,210950
70,32,12,4,1.5468529550007588,105034
70,32,8,8,2.717587607000496,161128
70,32,8,4,1.5245887500004756,80670
80,32,12,12,5.096260072999939,344848
80,32,12,8,3.731043753000449,233682
80,32,12,4,2.101579218000552,117136
80,32,8,8,3.6611227359999248,177778
80,32,8,4,2.14009354800055,88588
90,32,12,12,6.417205644000205,364696
90,32,12,8,4.593318565000118,244050
90,32,12,4,2.738870730000599,121386
90,32,8,8,4.5627111519997925,184968
90,32,8,4,2.7221254449996195,91514
100,32,12,12,8.314403422000396,390976
100,32,12,8,5.726793972000451,258762
100,32,12,4,3.525738512999851,132988
100,32,8,8,5.638078629999654,193746
100,32,8,4,3.5978398830002334,99374
200,32,12,12,36.21652223700039,540856
200,32,12,8,25.731299264999507,364070
200,32,12,4,16.15135427899986,185784
200,32,8,8,25.35288192400003,263936
200,32,8,4,17.934776075000627,134958
300,32,12,12,80.94538691700018,634414
300,32,12,8,58.23439737999979,423198
300,32,12,4,37.45001677500022,211496
300,32,8,8,69.37681891400007,301496
300,32,8,4,65.23401826900044,150666
400,32,12,12,158.2078481469989,695146
400,32,12,8,120.15825605099963,463826
400,32,12,4,91.8363636869999,232202
400,32,8,8,219.30625030400006,325312
400,32,8,4,265.402372388,163082
500,32,12,12,280.1576581520003,746594
500,32,12,8,240.57364101700114,498316
500,32,12,4,245.5956854899996,249138
500,32,8,8,617.4101475829993,346178
500,32,8,4,1000.919639234,173442
40,32,12,12,1.1419846509998024,220910
40,32,12,8,0.80928731899985,147728
40,32,12,4,0.45752169200022763,74450
40,32,8,8,0.7801234229991678,117498
40,32,8,4,0.457216064000022,58066
50,32,12,12,1.7915680080004677,255442
50,32,12,8,1.2795510810010455,171720
50,32,12,4,0.7323444749999908,87258
50,32,8,8,1.2647837709992018,135868
50,32,8,4,0.7367538870003045,68068
60,32,12,12,2.729689755000436,291738
60,32,12,8,1.9048516220009333,191948
60,32,12,4,1.1105194700012362,99516
60,32,8,8,1.8596721209996758,148658
60,32,8,4,1.1083593729999848,76292
70,32,12,12,3.75126317700051,315640
70,32,12,8,2.6373545420010487,209972
70,32,12,4,1.5567070830002194,105736
70,32,8,8,2.6910655419997056,162014
70,32,8,4,1.5890401800006657,81288
80,32,12,12,5.033868309999889,344992
80,32,12,8,3.646758125998531,234548
80,32,12,4,2.176703252000152,116124
80,32,8,8,3.611651338000229,177360
80,32,8,4,2.231808833999821,88832
90,32,12,12,6.37718002100155,365858
90,32,12,8,4.563749897000889,242526
90,32,12,4,2.6352882900009718,121370
90,32,8,8,4.447253700998772,183124
90,32,8,4,2.75390832300036,91856
100,32,12,12,8.245191261999935,390994
100,32,12,8,5.981733741000426,259400
100,32,12,4,3.460222112000338,132980
100,32,8,8,5.66730108199954,193774
100,32,8,4,3.5004228849993524,99530
200,32,12,12,35.73006172700116,540346
200,32,12,8,25.80878795799981,363866
200,32,12,4,15.571480286000224,185284
200,32,8,8,25.33063196799958,263344
200,32,8,4,17.85385263900025,135344
300,32,12,12,81.23814397099886,634496
300,32,12,8,58.102234883001074,424294
300,32,12,4,36.53513690100044,211958
300,32,8,8,76.87796953200086,300996
300,32,8,4,62.697037849999106,150882
400,32,12,12,155.19083385799968,695556
400,32,12,8,121.95138584300003,464134
400,32,12,4,90.57005411300088,231880
400,32,8,8,216.76339668199944,326036
400,32,8,4,251.6942468670004,163160
500,32,12,12,283.55329154099854,747462
500,32,12,8,238.87954496599923,498032
500,32,12,4,236.68650547500147,249486
500,32,8,8,647.4074034349997,345790
500,32,8,4,1027.0923262670003,173312
40,32,12,12,1.1339672730009625,220980
40,32,12,8,0.8050668289997702,147254
40,32,12,4,0.46198059700145677,74174
40,32,8,8,0.782715974999519,117876
40,32,8,4,0.45252093599992804,59102
50,32,12,12,1.7892841089997091,253386
50,32,12,8,1.281854225000643,173412
50,32,12,4,0.7338064800005668,87852
50,32,8,8,1.2622981980002805,135834
50,32,8,4,0.7191777369989723,68098
60,32,12,12,2.7149496889996954,291166
60,32,12,8,1.9387281229992368,193166
60,32,12,4,1.139862190999338,98668
60,32,8,8,1.8856828230000247,148966
60,32,8,4,1.1164073999989341,76368
70,32,12,12,3.709411507999903,316748
70,32,12,8,2.6567693109991524,209152
70,32,12,4,1.5588886749992525,105282
70,32,8,8,2.649062618998869,161194
70,32,8,4,1.5411579480005457,80422
80,32,12,12,5.074967550999645,343954
80,32,12,8,3.600324927998372,234546
80,32,12,4,2.1428442119995452,116712
80,32,8,8,3.642341958999168,177062
80,32,8,4,2.119188144999498,88882
90,32,12,12,6.470480144000248,365766
90,32,12,8,4.624988240999301,242726
90,32,12,4,2.792703396999059,121370
90,32,8,8,4.585121092000918,183178
90,32,8,4,2.7853073210008006,91444
100,32,12,12,8.17901105799865,391596
100,32,12,8,5.706639361000271,259214
100,32,12,4,3.5441577330002474,133520
100,32,8,8,5.688564711999788,193496
100,32,8,4,3.568797039000856,100006
200,32,12,12,35.940334771999915,540808
200,32,12,8,25.141044493000663,363096
200,32,12,4,15.331518220000362,186600
200,32,8,8,25.77471640300064,263822
200,32,8,4,18.312172604000807,134882
300,32,12,12,81.09996028299975,634852
300,32,12,8,57.75648165000166,423186
300,32,12,4,37.418717681999624,211828
300,32,8,8,68.83314493999933,301678
300,32,8,4,63.55090723499961,151242
